evidence_id,page_start,content_type,stage3_priority,review_required,selected,reason
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_026,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_027,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_028,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_029,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_030,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_031,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_032,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_033,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_034,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_035,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_036,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_037,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_038,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_039,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_040,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_041,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_042,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_043,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_044,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_045,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_046,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_047,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_048,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_049,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_050,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_051,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_052,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_053,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_054,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_055,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_056,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_057,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_058,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_059,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_060,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_061,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_062,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_063,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_064,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_065,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_066,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_067,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_068,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_069,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_070,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_071,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_072,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_073,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_074,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_075,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_076,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_077,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_078,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_079,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_080,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_081,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_082,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_083,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_084,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_085,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_086,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_087,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_088,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_089,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_090,12,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p012_heading_004,12,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_091,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p012_paragraph_092,12,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_001,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_heading_001,13,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_002,13,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_003,13,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_heading_002,13,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_004,13,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_005,13,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_006,13,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_caption_001,13,caption,medium,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p013_heading_003,13,heading,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_007,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_008,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_009,13,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_010,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_011,13,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_012,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_013,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_014,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_015,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_016,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_017,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_018,13,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_019,13,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_020,13,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p013_paragraph_021,13,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_001,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_heading_001,14,heading,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_002,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_003,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_004,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_005,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_006,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_caption_001,14,caption,high,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_007,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_008,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_009,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_010,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_011,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_012,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_013,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_014,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_015,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_016,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_017,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_018,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_019,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_020,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_021,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_022,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_023,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_024,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_025,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_026,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_027,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_028,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_029,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_030,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_031,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_032,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_033,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_034,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_035,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_036,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_037,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_038,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_039,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_040,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_041,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_042,14,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_043,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p014_paragraph_044,14,paragraph,high,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_001,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_caption_001,15,caption,medium,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p015_heading_001,15,heading,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_002,15,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_003,15,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_004,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_005,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_006,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_007,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_008,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_heading_002,15,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_009,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_010,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_011,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_012,15,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_013,15,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_014,15,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p015_heading_003,15,heading,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_015,15,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_016,15,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_017,15,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_018,15,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_paragraph_019,15,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p015_heading_004,15,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_001,16,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_heading_001,16,heading,medium,False,True,priority_medium
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_002,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_003,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_004,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_heading_002,16,heading,low,False,False,not_in_allowlist
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_005,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_heading_003,16,heading,medium,False,True,priority_medium
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_006,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_007,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_heading_004,16,heading,low,False,False,not_in_allowlist
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_008,16,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_009,16,paragraph,low,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_heading_005,16,heading,low,False,False,not_in_allowlist
中国半导体白皮书_1b73a8b1f91b_p016_paragraph_010,16,paragraph,medium,False,True,paragraph
中国半导体白皮书_1b73a8b1f91b_p016_heading_006,16,heading,low,False,True,heading_keyword
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_001,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_heading_001,17,heading,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_002,17,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_003,17,paragraph,medium,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_caption_001,17,caption,medium,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_004,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_heading_002,17,heading,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_heading_003,17,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_005,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_006,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_007,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_heading_004,17,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_008,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_009,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_010,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_011,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_heading_005,17,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_012,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_013,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_014,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_015,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_016,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_017,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_018,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_019,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_020,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_021,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_022,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_023,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_024,17,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_025,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p017_paragraph_026,17,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_001,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_002,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_003,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_004,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_005,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_006,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_007,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_008,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_009,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p018_paragraph_010,18,paragraph,high,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_001,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_caption_001,19,caption,low,True,True,caption
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_002,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_heading_001,19,heading,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_003,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_heading_002,19,heading,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_004,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_heading_003,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_005,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_006,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_007,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_008,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_009,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_010,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_011,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_012,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_013,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_014,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_015,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_016,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_017,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_018,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_019,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_020,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_021,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_022,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_023,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_024,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_025,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_026,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_027,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_028,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_029,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_030,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_031,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_032,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_033,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_034,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_035,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_heading_004,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_036,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_037,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_heading_005,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_038,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_039,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_heading_006,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_040,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_041,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_042,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_043,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_044,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_045,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_046,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_047,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_heading_007,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_048,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_049,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_050,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_051,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_052,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_053,19,paragraph,low,True,False,garbled_text
中国半导体白皮书_1b73a8b1f91b_p019_heading_008,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_heading_009,19,heading,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_054,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_paragraph_055,19,paragraph,low,True,False,review_required
中国半导体白皮书_1b73a8b1f91b_p019_heading_010,19,heading,low,True,False,review_required
